generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.080000,12.140000,0.263591,0.138183,0.429361
500,33.160000,12.940000,0.142195,0.115125,0.489505
1000,38.840000,12.820000,0.087363,0.106057,0.498740
1500,46.119999,12.740000,0.040816,0.101292,0.498385
2000,30.680000,12.220000,0.013093,0.100006,0.497574
2500,35.599998,12.840000,0.009346,0.100845,0.532138
3000,33.860001,13.400000,0.008955,0.094742,0.541655
3500,31.120001,13.120000,0.006098,0.086982,0.525745
4000,34.320000,12.460000,0.003210,0.102511,0.500731
4500,35.180000,12.680000,0.000000,0.095520,0.511175
5000,22.799999,11.840000,0.000000,0.107570,0.484216
