generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.600000,12.040000,0.249169,0.140730,0.420940
500,41.200001,12.000000,0.166667,0.119371,0.433683
1000,23.400000,12.140000,0.095552,0.122929,0.472595
1500,31.620001,12.320000,0.055195,0.115030,0.486933
2000,35.779999,11.700000,0.034188,0.114260,0.470733
2500,36.599998,11.720000,0.013652,0.112396,0.470339
3000,40.020000,11.840000,0.010135,0.112244,0.478707
3500,22.200001,11.380000,0.000000,0.109877,0.461429
4000,41.660000,11.560000,0.000000,0.126509,0.470579
4500,27.240000,11.860000,0.000000,0.114422,0.477288
5000,38.259998,11.240000,0.000000,0.111199,0.441908
