generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,23.020000,11.460000,0.216405,0.140650,0.411678
500,39.320000,12.620000,0.114105,0.110670,0.473935
1000,29.240000,12.380000,0.061389,0.109733,0.481652
1500,35.799999,12.200000,0.049180,0.114820,0.497380
2000,35.419998,12.280000,0.016287,0.106729,0.502465
2500,29.680000,12.280000,0.006515,0.101960,0.508843
3000,44.119999,12.340000,0.006483,0.108237,0.500000
3500,35.279999,12.600000,0.003175,0.091080,0.510926
4000,28.799999,12.660000,0.003160,0.092509,0.514626
4500,34.919998,12.200000,0.000000,0.103041,0.497595
5000,25.840000,11.880000,0.000000,0.108899,0.491910
