generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.660000,11.320000,0.233216,0.138223,0.403040
500,41.240002,12.480000,0.121795,0.122978,0.471976
1000,44.419998,12.440000,0.122186,0.122152,0.470164
1500,47.860001,12.360000,0.122977,0.112365,0.467512
2000,48.099998,12.360000,0.119741,0.114016,0.469374
2500,48.099998,12.360000,0.119741,0.114016,0.469374
3000,44.400002,12.220000,0.121113,0.120774,0.461109
3500,48.599998,12.200000,0.118033,0.123699,0.465509
4000,48.060001,12.160000,0.118421,0.121307,0.466615
4500,48.720001,12.100000,0.119008,0.121927,0.461684
5000,48.720001,12.100000,0.119008,0.122881,0.461684
