generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.240002,12.280000,0.267101,0.133226,0.434794
500,40.599998,13.220000,0.157337,0.121739,0.496278
1000,39.540001,13.800000,0.092754,0.096573,0.531850
1500,43.439999,12.540000,0.060606,0.113801,0.489983
2000,35.240002,12.680000,0.034700,0.106707,0.510445
2500,23.180000,12.900000,0.018605,0.091108,0.523726
3000,30.200001,13.000000,0.012308,0.093373,0.522948
3500,29.400000,12.320000,0.009740,0.108063,0.497141
4000,31.240000,12.580000,0.006359,0.108344,0.511835
4500,40.279999,12.460000,0.006421,0.087454,0.510575
5000,46.080002,12.160000,0.003289,0.092487,0.489251
