generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.299999,12.180000,0.249589,0.145899,0.431557
500,47.919998,12.280000,0.237785,0.138854,0.438935
1000,48.200001,12.300000,0.237398,0.139347,0.438782
1500,48.279999,12.340000,0.236629,0.136677,0.440267
2000,47.720001,12.500000,0.233600,0.140433,0.451786
2500,48.040001,12.520000,0.233227,0.137596,0.450652
3000,48.119999,12.480000,0.233974,0.139297,0.448686
3500,48.200001,12.680000,0.223975,0.132998,0.450243
4000,48.200001,12.680000,0.223975,0.130375,0.450243
4500,46.439999,12.740000,0.222920,0.133981,0.456119
5000,46.599998,12.780000,0.219092,0.139034,0.463368
