generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.380001,11.260000,0.202487,0.138758,0.407709
500,41.700001,12.660000,0.113744,0.117164,0.488272
1000,36.220001,12.700000,0.088189,0.107163,0.495809
1500,34.639999,12.820000,0.065523,0.101598,0.510600
2000,38.660000,12.600000,0.047619,0.094994,0.508713
2500,38.360001,12.880000,0.034161,0.085984,0.520171
3000,42.419998,12.880000,0.024845,0.104133,0.521188
3500,44.119999,13.000000,0.024615,0.093431,0.528746
4000,27.400000,13.020000,0.024578,0.100715,0.528233
4500,38.299999,12.240000,0.022876,0.100548,0.493578
5000,43.220001,12.400000,0.019355,0.107272,0.504979
