generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.700001,11.780000,0.220713,0.138728,0.429333
500,48.939999,12.880000,0.136646,0.117662,0.495458
1000,43.580002,12.760000,0.097179,0.114397,0.499549
1500,48.959999,12.960000,0.083333,0.115604,0.509026
2000,49.560001,12.840000,0.084112,0.115698,0.503172
2500,43.299999,12.760000,0.081505,0.114177,0.497986
3000,49.580002,12.680000,0.082019,0.110339,0.492878
3500,49.580002,12.680000,0.082019,0.109065,0.492878
4000,48.419998,12.640000,0.082278,0.107908,0.494684
4500,44.299999,12.760000,0.072100,0.110511,0.507795
5000,49.540001,12.420000,0.057971,0.117201,0.491288
