generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.419998,11.460000,0.198953,0.144239,0.415982
500,25.580000,12.240000,0.143791,0.120623,0.457578
1000,49.459999,12.280000,0.100977,0.117671,0.470726
1500,32.400002,12.960000,0.074074,0.108083,0.499210
2000,32.779999,13.000000,0.036923,0.101244,0.520306
2500,32.799999,12.780000,0.021909,0.097087,0.502576
3000,46.759998,12.740000,0.012559,0.100820,0.514122
3500,29.240000,12.760000,0.006270,0.088547,0.524515
4000,39.259998,12.240000,0.006536,0.098251,0.501954
4500,48.720001,12.260000,0.006525,0.101165,0.504572
5000,28.959999,12.000000,0.006667,0.099585,0.492579
