generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.600000,11.660000,0.253859,0.146008,0.407342
500,46.639999,12.280000,0.224756,0.133883,0.437866
1000,49.439999,12.240000,0.225490,0.129084,0.431960
1500,49.119999,12.440000,0.215434,0.131873,0.453341
2000,49.160000,12.420000,0.215781,0.131620,0.452345
2500,47.799999,12.480000,0.201923,0.128656,0.456289
3000,45.680000,12.680000,0.186120,0.126534,0.466130
3500,49.320000,12.720000,0.179245,0.127117,0.473142
4000,43.919998,12.980000,0.175655,0.120661,0.482116
4500,49.400002,12.900000,0.173643,0.115170,0.481737
5000,48.320000,12.920000,0.170279,0.116608,0.482718
