generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.320000,11.540000,0.235702,0.140037,0.404451
500,42.299999,11.920000,0.130872,0.131330,0.451712
1000,41.320000,12.680000,0.082019,0.105431,0.490909
1500,29.559999,12.600000,0.057143,0.105159,0.495522
2000,43.439999,12.460000,0.032103,0.108579,0.498809
2500,23.540001,12.560000,0.019108,0.093129,0.508273
3000,37.119999,12.340000,0.012966,0.100506,0.494681
3500,36.799999,12.680000,0.006309,0.104330,0.510589
4000,25.459999,12.320000,0.003247,0.108322,0.497763
4500,41.360001,12.500000,0.000000,0.096602,0.517929
5000,40.459999,12.400000,0.000000,0.084153,0.508182
