generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.740002,11.280000,0.226950,0.142858,0.416116
500,25.459999,12.540000,0.124402,0.106407,0.482627
1000,23.799999,12.240000,0.065359,0.124179,0.474762
1500,28.100000,13.040000,0.042945,0.096603,0.515051
2000,32.080002,12.560000,0.022293,0.087837,0.505790
2500,21.700001,12.240000,0.013072,0.106867,0.501481
3000,30.719999,12.240000,0.009804,0.105463,0.495828
3500,33.880001,12.120000,0.006601,0.105506,0.487216
4000,24.440001,11.980000,0.000000,0.102937,0.486348
4500,21.520000,12.060000,0.000000,0.089658,0.485186
5000,24.040001,11.780000,0.000000,0.107941,0.472483
