generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.100000,11.900000,0.238655,0.136992,0.425747
500,47.459999,12.120000,0.227723,0.134675,0.439799
1000,47.700001,12.320000,0.220779,0.131853,0.448727
1500,47.400002,12.400000,0.212903,0.136065,0.453164
2000,46.980000,12.380000,0.210016,0.132872,0.452389
2500,47.400002,12.360000,0.207120,0.128005,0.446618
3000,47.580002,12.380000,0.203554,0.121834,0.449027
3500,47.560001,12.280000,0.198697,0.123558,0.444158
4000,47.560001,12.280000,0.198697,0.125223,0.444158
4500,46.380001,12.260000,0.199021,0.128910,0.445773
5000,47.680000,12.060000,0.199005,0.129316,0.439778
