generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.559999,12.280000,0.257329,0.138568,0.439095
500,34.779999,12.740000,0.144427,0.117054,0.486735
1000,33.840000,12.800000,0.081250,0.106046,0.503117
1500,34.259998,12.480000,0.038462,0.098949,0.505980
2000,41.919998,12.500000,0.025600,0.109134,0.514913
2500,25.719999,12.600000,0.015873,0.094138,0.513235
3000,25.580000,13.300000,0.012030,0.089632,0.536516
3500,29.080000,12.760000,0.009404,0.093146,0.521089
4000,40.020000,12.220000,0.006547,0.104109,0.498525
4500,43.820000,12.460000,0.006421,0.097537,0.502819
5000,32.139999,11.860000,0.003373,0.088158,0.487852
