generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.060001,12.100000,0.280992,0.141792,0.418133
500,32.139999,12.760000,0.159875,0.123786,0.483678
1000,38.779999,12.540000,0.079745,0.109682,0.488470
1500,32.259998,12.460000,0.048154,0.113680,0.480643
2000,34.820000,12.100000,0.026446,0.110111,0.478267
2500,30.879999,12.360000,0.016181,0.108258,0.496388
3000,32.779999,12.480000,0.009615,0.086432,0.503849
3500,31.160000,12.740000,0.009419,0.099122,0.518950
4000,38.220001,12.540000,0.006380,0.082182,0.508498
4500,34.500000,12.040000,0.006645,0.101606,0.498061
5000,33.740002,12.300000,0.003252,0.096699,0.514349
