generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.160000,11.880000,0.232323,0.133375,0.425512
500,38.560001,13.340000,0.125937,0.115436,0.514750
1000,38.520000,13.180000,0.088012,0.104034,0.518459
1500,33.080002,12.920000,0.058824,0.111586,0.505321
2000,31.040001,13.060000,0.024502,0.101212,0.531283
2500,40.200001,12.260000,0.013051,0.114774,0.501688
3000,27.760000,12.380000,0.006462,0.114838,0.515641
3500,37.459999,11.800000,0.000000,0.104145,0.481419
4000,32.099998,12.020000,0.000000,0.103604,0.485826
4500,18.740000,12.300000,0.000000,0.094009,0.516620
5000,36.040001,12.060000,0.000000,0.068306,0.486203
