generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.040001,12.120000,0.214521,0.133962,0.433770
500,43.160000,12.660000,0.129542,0.122555,0.488108
1000,34.980000,12.960000,0.104938,0.114495,0.497691
1500,46.939999,12.560000,0.082803,0.108086,0.491734
2000,34.220001,12.940000,0.046368,0.102085,0.512963
2500,32.820000,12.780000,0.031299,0.102614,0.522098
3000,36.040001,12.440000,0.019293,0.087694,0.503633
3500,40.180000,12.380000,0.016155,0.104986,0.495540
4000,36.919998,12.020000,0.009983,0.097784,0.490454
4500,44.259998,11.940000,0.006700,0.105647,0.481841
5000,43.480000,12.400000,0.006452,0.108105,0.497047
