generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.380001,12.260000,0.257749,0.134207,0.458066
500,43.660000,13.640000,0.134897,0.109473,0.539282
1000,27.879999,13.140000,0.082192,0.102849,0.516538
1500,39.959999,13.140000,0.063927,0.103723,0.512486
2000,36.919998,12.280000,0.039088,0.111610,0.490486
2500,37.020000,12.380000,0.032310,0.114089,0.493624
3000,34.340000,12.120000,0.026403,0.103299,0.485386
3500,39.200001,12.160000,0.013158,0.105574,0.493050
4000,29.459999,12.140000,0.013180,0.101034,0.489261
4500,39.959999,12.360000,0.009709,0.102552,0.497594
5000,30.980000,12.460000,0.009631,0.100991,0.506178
