generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,22.620001,11.420000,0.255692,0.141499,0.402269
500,42.619999,12.520000,0.140575,0.123856,0.470129
1000,45.340000,13.300000,0.090226,0.105662,0.505515
1500,35.860001,13.140000,0.063927,0.092273,0.510000
2000,32.240002,12.560000,0.038217,0.103304,0.492844
2500,44.720001,12.520000,0.012780,0.095145,0.504823
3000,27.080000,12.680000,0.006309,0.092253,0.518896
3500,31.360001,11.940000,0.003350,0.111702,0.481447
4000,41.360001,11.980000,0.003339,0.102420,0.475951
4500,40.340000,11.800000,0.003390,0.109864,0.486486
5000,35.380001,12.420000,0.003221,0.107936,0.512980
