generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.360001,11.980000,0.220367,0.133775,0.446113
500,35.580002,12.640000,0.132911,0.112585,0.484281
1000,26.139999,12.940000,0.068006,0.112199,0.507747
1500,27.360001,13.160000,0.036474,0.097751,0.525813
2000,39.040001,12.860000,0.015552,0.103983,0.516407
2500,33.520000,12.760000,0.012539,0.100189,0.517821
3000,23.020000,12.160000,0.013158,0.103869,0.485640
3500,30.580000,12.280000,0.009772,0.102819,0.500307
4000,36.099998,11.740000,0.006814,0.113445,0.483085
4500,30.620001,11.960000,0.006689,0.112190,0.488196
5000,32.099998,12.440000,0.003215,0.104723,0.510647
