generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.299999,11.460000,0.233857,0.143668,0.414310
500,40.980000,12.820000,0.137285,0.117286,0.486062
1000,39.480000,12.500000,0.076800,0.111868,0.490204
1500,35.240002,12.560000,0.038217,0.102381,0.493206
2000,23.799999,13.040000,0.018405,0.096311,0.527347
2500,24.760000,12.980000,0.012327,0.099068,0.527035
3000,32.860001,12.520000,0.012780,0.102886,0.503674
3500,41.279999,12.160000,0.009868,0.095727,0.497914
4000,36.180000,12.360000,0.006472,0.104180,0.499259
4500,29.879999,11.860000,0.006745,0.118435,0.489581
5000,36.520000,11.980000,0.003339,0.108067,0.485451
