generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.360001,12.000000,0.260000,0.147824,0.435379
500,38.700001,13.140000,0.164384,0.117935,0.486298
1000,46.580002,13.380000,0.086697,0.108268,0.519090
1500,40.099998,12.700000,0.059843,0.102175,0.504275
2000,36.520000,12.440000,0.035370,0.101552,0.509299
2500,39.799999,12.560000,0.022293,0.100021,0.511790
3000,38.720001,12.300000,0.009756,0.107363,0.500068
3500,30.480000,12.440000,0.000000,0.096654,0.505094
4000,39.099998,12.020000,0.000000,0.098801,0.491814
4500,31.740000,12.340000,0.000000,0.104459,0.493151
5000,28.180000,12.660000,0.000000,0.081009,0.514504
